date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:22	144989/144989	---M--	200	added ('OK')	image/jpeg	etag:%222365d-5e075b03aeb00%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:22	129690/129690	---M--	200	added ('OK')	image/jpeg	etag:%221fa9a-5e075b40b7b00%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:22	110911/110911	---M--	200	added ('OK')	image/jpeg	etag:%221b13f-5e077ae722700%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p9.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p9.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:22	122055/122055	---M--	200	added ('OK')	image/jpeg	etag:%221dcc7-5e077b2bcc900%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p10.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p10.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:23	112358/112358	---M--	200	added ('OK')	image/jpeg	etag:%221b6e6-5e0776dd5a000%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:23	73353/73353	---M--	200	added ('OK')	image/jpeg	etag:%2211e89-5e0777187ab80%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:23	105395/105395	---M--	200	added ('OK')	image/jpeg	etag:%2219bb3-5e076894f6d80%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:23	94000/94000	---M--	200	added ('OK')	image/jpeg	etag:%2216f30-5e076901aee00%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:23	147866/147866	---M--	200	added ('OK')	image/jpeg	etag:%222419a-5e0767b5cdf00%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:24	94665/94665	---M--	200	added ('OK')	image/jpeg	etag:%22171c9-5e0767f88fc80%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-p4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-p4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:24	74834/74834	---M--	200	added ('OK')	image/jpeg	etag:%2212452-5e075be2d7980%22	https://spacingtech.com/html/mitho/mitho/img/banner/home13-banner1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/banner/home13-banner1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:24	80001/80001	---M--	200	added ('OK')	image/jpeg	etag:%2213881-5e075be4bfe00%22	https://spacingtech.com/html/mitho/mitho/img/banner/home13-banner2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/banner/home13-banner2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:24	2983/2983	---M--	200	added ('OK')	image/jpeg	etag:%22ba7-5d4581c444500%22	https://spacingtech.com/html/mitho/mitho/img/testi/testi-4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/testi/testi-4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:25	12412/12412	---M--	200	added ('OK')	image/jpeg	etag:%22307c-5c5e832a03d00%22	https://spacingtech.com/html/mitho/mitho/img/testi/testi-5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/testi/testi-5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:25	9411/9411	---M--	200	added ('OK')	image/jpeg	etag:%2224c3-5c5e8340e7300%22	https://spacingtech.com/html/mitho/mitho/img/testi/testi-6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/testi/testi-6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:25	12175/12175	---M--	200	added ('OK')	image/jpeg	etag:%222f8f-5f8f898483480%22	https://spacingtech.com/html/mitho/mitho/img/cart/home13-cart-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home13-cart-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:25	13826/13826	---M--	200	added ('OK')	image/jpeg	etag:%223602-5f8f8995add00%22	https://spacingtech.com/html/mitho/mitho/img/cart/home13-cart-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home13-cart-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:25	9833/9833	---M--	200	added ('OK')	image/jpeg	etag:%222669-5f8f899d4ef00%22	https://spacingtech.com/html/mitho/mitho/img/cart/home13-cart-3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home13-cart-3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:26	10586/10586	---M--	200	added ('OK')	image/jpeg	etag:%22295a-5f8f89a4f0100%22	https://spacingtech.com/html/mitho/mitho/img/cart/home13-cart-4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home13-cart-4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:26	161125/161125	---M--	200	added ('OK')	image/jpeg	etag:%2227565-60a5c2dcde080%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-quckview1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-quckview1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:26	155131/155131	---M--	200	added ('OK')	image/jpeg	etag:%2225dfb-60a5c58d6b900%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-quckview2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-quckview2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:26	133210/133210	---M--	200	added ('OK')	image/jpeg	etag:%222085a-60a5c59e96180%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-quckview3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-quckview3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:27	115696/115696	---M--	200	added ('OK')	image/jpeg	etag:%221c3f0-60a5c5add8580%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-quckview4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-quckview4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:27	152426/152426	---M--	200	added ('OK')	image/jpeg	etag:%222536a-60a5c5c2d3700%22	https://spacingtech.com/html/mitho/mitho/img/product/home13-quckview5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home13-quckview5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-13.html)
12:33:27	301/301	---M--	200	added ('OK')	image/svg+xml	etag:%2212d-5e0a2986a9980%22	https://spacingtech.com/html/mitho/mitho/img/favicon/favicon14.svg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/favicon/favicon14.svg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:27	148789/148789	---M--	200	added ('OK')	text/css	etag:%2224535-62cf11659fa80%22	https://spacingtech.com/html/mitho/mitho/css/style14.css	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/css/style14.css	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:28	5190/5190	---M--	200	added ('OK')	image/png	etag:%221446-5e0a2827b5d80%22	https://spacingtech.com/html/mitho/mitho/img/logo/logo14.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/logo/logo14.png	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:28	71764/71764	---M--	200	added ('OK')	image/jpeg	etag:%2211854-5e0d7aa576d00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-shopbanner-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-shopbanner-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:28	42126/42126	---M--	200	added ('OK')	image/jpeg	etag:%22a48e-5e0d7cb7b5000%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-shopbanner-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-shopbanner-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:28	4608/4608	---M--	200	added ('OK')	image/jpeg	etag:%221200-5f82fdbe62e00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:28	4721/4721	---M--	200	added ('OK')	image/jpeg	etag:%221271-5f82fe3874e00%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:29	4479/4479	---M--	200	added ('OK')	image/jpeg	etag:%22117f-5f82fdcda5200%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:29	5043/5043	---M--	200	added ('OK')	image/jpeg	etag:%2213b3-5f82fdd72e880%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:29	4543/4543	---M--	200	added ('OK')	image/jpeg	etag:%2211bf-5f82fddce7600%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:29	4428/4428	---M--	200	added ('OK')	image/jpeg	etag:%22114c-5f82fde670c80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:30	4970/4970	---M--	200	added ('OK')	image/jpeg	etag:%22136a-5f82fe0124b80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:30	5711/5711	---M--	200	added ('OK')	image/jpeg	etag:%22164f-5f82fe08c5d80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-pro-banner8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:30	37754/37754	---M--	200	added ('OK')	image/jpeg	etag:%22937a-5e0d7c28a7e80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-collection1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-collection1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:30	52293/52293	---M--	200	added ('OK')	image/jpeg	etag:%22cc45-5e0d7c28a7e80%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-collection2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-collection2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:30	34156/34156	---M--	200	added ('OK')	image/jpeg	etag:%22856c-5e0d7c2a90300%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-collection3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-collection3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:31	68918/68918	---M--	200	added ('OK')	image/jpeg	etag:%2210d36-5e0d7c0282480%22	https://spacingtech.com/html/mitho/mitho/img/menu/home14-blog.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/menu/home14-blog.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:31	67778/67778	---M--	200	added ('OK')	image/jpeg	etag:%22108c2-5e0f3eda15000%22	https://spacingtech.com/html/mitho/mitho/img/slider/home14-slider1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home14-slider1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:31	70049/70049	---M--	200	added ('OK')	image/jpeg	etag:%22111a1-5e0f3ed82cb80%22	https://spacingtech.com/html/mitho/mitho/img/slider/home14-slider2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home14-slider2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:31	61390/61390	---M--	200	added ('OK')	image/jpeg	etag:%22efce-5e0f3ed82cb80%22	https://spacingtech.com/html/mitho/mitho/img/slider/home14-slider3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/slider/home14-slider3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:32	103208/103208	---M--	200	added ('OK')	image/png	etag:%2219328-5e10694ea7500%22	https://spacingtech.com/html/mitho/mitho/img/service/home14-service.png	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/service/home14-service.png	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:32	68271/68271	---M--	200	added ('OK')	image/jpeg	etag:%2210aaf-5e10786138480%22	https://spacingtech.com/html/mitho/mitho/img/cat/home14-cat1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home14-cat1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:32	67117/67117	---M--	200	added ('OK')	image/jpeg	etag:%221062d-5e10786ca9f80%22	https://spacingtech.com/html/mitho/mitho/img/cat/home14-cat2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home14-cat2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:32	88801/88801	---M--	200	added ('OK')	image/jpeg	etag:%2215ae1-5e10787a03f00%22	https://spacingtech.com/html/mitho/mitho/img/cat/home14-cat3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home14-cat3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:32	65001/65001	---M--	200	added ('OK')	image/jpeg	etag:%22fde9-5e107fc54f480%22	https://spacingtech.com/html/mitho/mitho/img/cat/home14-cat4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home14-cat4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:33	66534/66534	---M--	200	added ('OK')	image/jpeg	etag:%22103e6-5e10800258480%22	https://spacingtech.com/html/mitho/mitho/img/cat/home14-cat5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cat/home14-cat5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:33	215956/215956	---M--	200	added ('OK')	image/jpeg	etag:%2234b94-5e1174a43ad80%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:33	201371/201371	---M--	200	added ('OK')	image/jpeg	etag:%223129b-5e11752f77600%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:33	144357/144357	---M--	200	added ('OK')	image/jpeg	etag:%22233e5-5e11759e17b00%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:34	180096/180096	---M--	200	added ('OK')	image/jpeg	etag:%222bf80-5e11761829b00%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:34	164173/164173	---M--	200	added ('OK')	image/jpeg	etag:%222814d-5e117769c3780%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:34	236111/236111	---M--	200	added ('OK')	image/jpeg	etag:%2239a4f-5e11780812d00%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:34	213450/213450	---M--	200	added ('OK')	image/jpeg	etag:%22341ca-5e118740c9680%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:34	222618/222618	---M--	200	added ('OK')	image/jpeg	etag:%223659a-5e1187ec72b80%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:35	243304/243304	---M--	200	added ('OK')	image/jpeg	etag:%223b668-5e1188311cd80%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p9.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p9.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:35	173941/173941	---M--	200	added ('OK')	image/jpeg	etag:%222a775-5e1188c3fa800%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p11.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p11.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:35	191139/191139	---M--	200	added ('OK')	image/jpeg	etag:%222eaa3-5e1189999a000%22	https://spacingtech.com/html/mitho/mitho/img/product/home14-p12.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/product/home14-p12.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:35	196/196	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Feb%202025%2007:03:35%20GMT	https://spacingtech.com/img/custom/home14-banner1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/img/custom/home14-banner1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:35	29480/29480	---M--	200	added ('OK')	image/jpeg	etag:%227328-5f6528cb55b00%22	https://spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:36	35252/35252	---M--	200	added ('OK')	image/jpeg	etag:%2289b4-5f6528d6c7600%22	https://spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:36	33041/33041	---M--	200	added ('OK')	image/jpeg	etag:%228111-5f6528e421580%22	https://spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/deal-banner/home14-deal3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:36	54889/54889	---M--	200	added ('OK')	image/jpeg	etag:%22d669-5e12ea4babd00%22	https://spacingtech.com/html/mitho/mitho/img/banner/home14-banner2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/banner/home14-banner2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:36	344700/344700	---M--	200	added ('OK')	image/jpeg	etag:%225427c-5e08eb3ad2500%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:37	512461/512461	---M--	200	added ('OK')	image/jpeg	etag:%227d1cd-5e08eb3cba980%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:37	319600/319600	---M--	200	added ('OK')	image/jpeg	etag:%224e070-5e08eb3cba980%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:37	255592/255592	---M--	200	added ('OK')	image/jpeg	etag:%223e668-5e08eb3ea2e00%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:37	369407/369407	---M--	200	added ('OK')	image/jpeg	etag:%225a2ff-5e08eb408b280%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog5.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog5.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:37	214526/214526	---M--	200	added ('OK')	image/jpeg	etag:%22345fe-5e08eb3701c00%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog6.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog6.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:38	357381/357381	---M--	200	added ('OK')	image/jpeg	etag:%2257405-5e08eb38ea080%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog7.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog7.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:38	250906/250906	---M--	200	added ('OK')	image/jpeg	etag:%223d41a-5e08eb38ea080%22	https://spacingtech.com/html/mitho/mitho/img/blog/home14-blog8.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/blog/home14-blog8.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:38	231475/231475	---M--	200	added ('OK')	image/jpeg	etag:%2238833-5e11b151ad580%22	https://spacingtech.com/html/mitho/mitho/img/footer/home14-footer-bgimg.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/footer/home14-footer-bgimg.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:38	12317/12317	---M--	200	added ('OK')	image/jpeg	etag:%22301d-5f8f8ba603b80%22	https://spacingtech.com/html/mitho/mitho/img/cart/home14-cart-1.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home14-cart-1.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:38	11985/11985	---M--	200	added ('OK')	image/jpeg	etag:%222ed1-5f8f8bb72e400%22	https://spacingtech.com/html/mitho/mitho/img/cart/home14-cart-2.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home14-cart-2.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:39	11434/11434	---M--	200	added ('OK')	image/jpeg	etag:%222caa-5f8f8bc29ff00%22	https://spacingtech.com/html/mitho/mitho/img/cart/home14-cart-3.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home14-cart-3.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:39	12959/12959	---M--	200	added ('OK')	image/jpeg	etag:%22329f-5f8f8bc858c80%22	https://spacingtech.com/html/mitho/mitho/img/cart/home14-cart-4.jpg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/cart/home14-cart-4.jpg	(from https://spacingtech.com/html/mitho/mitho/index-14.html)
12:33:39	373/373	---M--	200	added ('OK')	image/svg+xml	etag:%22175-5e1de37a36e00%22	https://spacingtech.com/html/mitho/mitho/img/favicon/favicon15.svg	C:/My%20Web%20Sites/Coffee%20shop/spacingtech.com/html/mitho/mitho/img/favicon/favicon15.svg	(from https://spacingtech.com/html/mitho/mitho/index-15.html)
